Subcorp	\Filename	ID	Start	End	Text	Comment	Role	ParentID	doc_completeness	prosub	1st	2nd	address
2003	2003-15.txt	1	118	122	adik	02				1	0	1	0
2003	2003-15.txt	2	140	144	adik	02				1	0	1	0
2003	2003-15.txt	12	227	234	Kak Dah					1	1	0	0
2003	2003-15.txt	3	290	294	adik	02				1	0	0	1
2003	2003-15.txt	4	484	487	kak	02				1	0	0	1
2003	2003-15.txt	5	507	510	dik	02				1	0	0	1
2003	2003-15.txt	6	512	516	adik	02				1	0	1	0
2003	2003-15.txt	11	557	561	Saya					1	1	0	0
2003	2003-15.txt	13	667	671	Saya					1	1	0	0
2003	2003-15.txt	7	700	703	dik	02				1	0	0	1
2003	2003-15.txt	8	743	750	Kak Dah					1	1	0	0
2003	2003-15.txt	9	794	801	Kak Dah					1	1	0	0
2003	2003-15.txt	10	854	858	Adik	02				1	0	1	0
